time,count,count_conflict,size
06:49:00,3,0,5.333333333333333
06:49:30,3,0,5.333333333333333
06:50:00,3,0,5.333333333333333
06:50:30,3,0,5.333333333333333
06:51:00,3,0,5.333333333333333
06:51:30,3,0,5.333333333333333
06:52:00,3,0,5.333333333333333
06:52:30,3,0,5.666666666666667
06:53:00,3,0,5.666666666666667
06:53:30,3,0,5.666666666666667
06:54:00,3,0,5.666666666666667
06:54:30,3,0,5.666666666666667
06:55:00,3,0,5.666666666666667
06:55:30,3,0,5.666666666666667
06:56:00,3,0,5.666666666666667
06:56:30,3,0,5.666666666666667
06:57:00,3,0,5.666666666666667
06:57:30,3,0,6.0
06:58:00,3,0,6.0
06:58:30,3,0,6.0
06:59:00,3,0,6.0
06:59:30,5,0,5.333333333333333
07:00:00,4,0,5.333333333333333
07:00:30,4,0,5.333333333333333
07:01:00,5,0,5.0
07:01:30,5,1,5.0
07:02:00,4,0,5.0
07:02:30,4,0,5.333333333333333
07:03:00,3,0,5.333333333333333
07:03:30,3,0,5.333333333333333
07:04:00,3,0,5.333333333333333
07:04:30,3,0,5.666666666666667
07:05:00,3,0,5.666666666666667
07:05:30,3,0,5.666666666666667
07:06:00,3,0,5.666666666666667
07:06:30,3,0,5.666666666666667
07:07:00,3,0,5.666666666666667
07:07:30,3,0,5.666666666666667
07:08:00,3,0,5.666666666666667
07:08:30,3,0,5.666666666666667
07:09:00,3,0,5.666666666666667
07:09:30,3,0,5.666666666666667
07:10:00,3,0,5.666666666666667
07:10:30,3,0,6.0
07:11:00,3,0,6.0
07:11:30,3,0,6.0
07:12:00,3,0,6.0
07:12:30,3,0,6.0
07:13:00,3,0,6.0
07:13:30,3,0,6.0
07:14:00,3,0,6.0
07:14:30,3,0,6.0
07:15:00,3,0,6.0
07:15:30,3,0,6.333333333333333
07:16:00,3,0,6.333333333333333
07:16:30,3,0,6.333333333333333
07:17:00,3,0,6.333333333333333
07:17:30,3,0,6.333333333333333
07:18:00,3,0,6.333333333333333
07:18:30,5,0,5.666666666666667
07:19:00,5,1,5.666666666666667
07:19:30,5,0,5.333333333333333
07:20:00,4,0,5.333333333333333
07:20:30,4,0,5.333333333333333
07:21:00,4,0,5.333333333333333
07:21:30,4,0,5.333333333333333
07:22:00,3,0,5.333333333333333
07:22:30,3,0,5.666666666666667
07:23:00,3,0,5.666666666666667
07:23:30,3,0,5.666666666666667
07:24:00,3,0,5.666666666666667
07:24:30,3,0,5.666666666666667
07:25:00,3,0,5.666666666666667
07:25:30,3,0,5.666666666666667
07:26:00,3,0,5.666666666666667
07:26:30,3,0,6.0
07:27:00,3,0,6.0
07:27:30,3,0,6.0
07:28:00,3,0,6.0
07:28:30,3,0,6.0
07:29:00,3,0,6.0
07:29:30,3,0,6.0
07:30:00,3,0,6.0
07:30:30,3,0,6.0
07:31:00,3,0,6.0
07:31:30,3,0,6.333333333333333
07:32:00,3,0,6.333333333333333
07:32:30,3,0,6.333333333333333
07:33:00,3,0,6.333333333333333
07:33:30,3,0,6.333333333333333
07:34:00,3,0,6.333333333333333
07:34:30,3,0,6.333333333333333
07:35:00,3,0,6.333333333333333
07:35:30,3,0,6.333333333333333
07:36:00,3,0,6.333333333333333
07:36:30,3,0,6.333333333333333
07:37:00,3,0,6.333333333333333
07:37:30,5,0,6.0
07:38:00,4,0,6.0
07:38:30,4,0,6.0
07:39:00,3,0,6.0
07:39:30,3,0,6.0
07:40:00,3,0,6.0
07:40:30,4,0,5.666666666666667
07:41:00,4,0,5.666666666666667
07:41:30,4,0,5.666666666666667
07:42:00,3,0,5.666666666666667
07:42:30,3,0,6.0
07:43:00,3,0,6.0
07:43:30,3,0,6.0
07:44:00,3,0,6.0
07:44:30,3,0,6.0
07:45:00,3,0,6.0
07:45:30,3,0,6.0
07:46:00,3,0,6.0
07:46:30,3,0,6.0
07:47:00,3,0,6.0
07:47:30,3,0,6.333333333333333
07:48:00,3,0,6.333333333333333
07:48:30,3,0,6.333333333333333
07:49:00,3,0,6.333333333333333
07:49:30,3,0,6.333333333333333
07:50:00,3,0,6.333333333333333
07:50:30,3,0,6.333333333333333
07:51:00,3,0,6.333333333333333
07:51:30,3,0,6.333333333333333
07:52:00,3,0,6.333333333333333
07:52:30,3,0,6.666666666666667
07:53:00,3,0,6.666666666666667
07:53:30,3,0,6.666666666666667
07:54:00,3,0,6.666666666666667
07:54:30,3,0,6.666666666666667
07:55:00,3,0,6.666666666666667
07:55:30,3,0,6.666666666666667
07:56:00,3,0,6.666666666666667
07:56:30,5,0,6.333333333333333
07:57:00,5,1,6.333333333333333
07:57:30,5,0,6.0
07:58:00,5,1,6.0
07:58:30,4,0,6.0
07:59:00,3,0,6.0
07:59:30,3,0,6.0
08:00:00,3,0,6.0
08:00:30,3,0,6.333333333333333
08:01:00,3,0,6.333333333333333
08:01:30,3,0,6.333333333333333
08:02:00,3,0,6.333333333333333
08:02:30,3,0,6.333333333333333
08:03:00,3,0,6.333333333333333
08:03:30,3,0,6.333333333333333
08:04:00,3,0,6.333333333333333
08:04:30,3,0,6.666666666666667
08:05:00,3,0,6.666666666666667
08:05:30,3,0,6.666666666666667
08:06:00,3,0,6.666666666666667
08:06:30,3,0,6.666666666666667
08:07:00,3,0,6.666666666666667
08:07:30,3,0,6.666666666666667
08:08:00,3,0,6.666666666666667
08:08:30,3,0,6.666666666666667
08:09:00,3,0,6.666666666666667
08:09:30,3,0,7.0
08:10:00,3,0,7.0
08:10:30,3,0,7.0
08:11:00,3,0,7.0
08:11:30,3,0,7.0
08:12:00,3,0,7.0
08:12:30,3,0,7.0
08:13:00,3,0,7.0
08:13:30,3,0,7.0
08:14:00,3,0,7.0
08:14:30,3,0,7.333333333333333
08:15:00,3,0,7.333333333333333
08:15:30,5,0,6.666666666666667
08:16:00,5,1,6.666666666666667
08:16:30,5,1,6.666666666666667
08:17:00,4,0,6.333333333333333
08:17:30,4,0,6.333333333333333
08:18:00,4,0,6.333333333333333
08:18:30,3,0,6.333333333333333
08:19:00,3,0,6.333333333333333
08:19:30,3,0,6.666666666666667
08:20:00,3,0,6.666666666666667
08:20:30,3,0,6.666666666666667
08:21:00,3,0,6.666666666666667
08:21:30,3,0,6.666666666666667
08:22:00,3,0,6.666666666666667
08:22:30,3,0,6.666666666666667
08:23:00,3,0,6.666666666666667
08:23:30,3,0,6.666666666666667
08:24:00,3,0,6.666666666666667
08:24:30,3,0,7.0
08:25:00,3,0,7.0
08:25:30,3,0,7.0
08:26:00,3,0,7.0
08:26:30,3,0,7.0
08:27:00,3,0,7.0
08:27:30,3,0,7.0
08:28:00,3,0,7.0
08:28:30,3,0,7.0
08:29:00,3,0,7.0
08:29:30,3,0,7.333333333333333
08:30:00,3,0,7.333333333333333
08:30:30,3,0,7.333333333333333
08:31:00,3,0,7.333333333333333
08:31:30,3,0,7.333333333333333
08:32:00,3,0,7.333333333333333
08:32:30,3,0,7.333333333333333
08:33:00,3,0,7.333333333333333
08:33:30,3,0,7.333333333333333
08:34:00,3,0,7.333333333333333
08:34:30,5,0,7.0
08:35:00,4,0,7.0
08:35:30,4,0,7.0
08:36:00,4,0,7.0
08:36:30,5,0,6.666666666666667
08:37:00,4,0,6.666666666666667
08:37:30,4,0,7.0
08:38:00,4,0,7.0
08:38:30,3,0,7.0
08:39:00,3,0,7.0
08:39:30,3,0,7.0
08:40:00,3,0,7.0
08:40:30,3,0,7.0
08:41:00,3,0,7.0
08:41:30,3,0,7.333333333333333
08:42:00,3,0,7.333333333333333
08:42:30,3,0,7.333333333333333
08:43:00,3,0,7.333333333333333
08:43:30,3,0,7.333333333333333
08:44:00,3,0,7.333333333333333
08:44:30,3,0,7.333333333333333
08:45:00,3,0,7.333333333333333
08:45:30,3,0,7.666666666666667
08:46:00,3,0,7.666666666666667
08:46:30,3,0,7.666666666666667
08:47:00,3,0,7.666666666666667
08:47:30,3,0,7.666666666666667
08:48:00,3,0,7.666666666666667
08:48:30,3,0,7.666666666666667
08:49:00,3,0,7.666666666666667
08:49:30,3,0,7.666666666666667
08:50:00,3,0,7.666666666666667
08:50:30,3,0,7.666666666666667
08:51:00,3,0,7.666666666666667
08:51:30,3,0,8.0
08:52:00,3,0,8.0
08:52:30,3,0,8.0
08:53:00,3,0,8.0
08:53:30,5,0,7.333333333333333
08:54:00,4,0,7.333333333333333
08:54:30,4,1,7.333333333333333
08:55:00,5,0,7.0
08:55:30,5,1,7.0
08:56:00,4,0,7.0
08:56:30,3,0,7.333333333333333
08:57:00,3,0,7.333333333333333
08:57:30,3,0,7.333333333333333
08:58:00,3,0,7.333333333333333
08:58:30,3,0,7.333333333333333
08:59:00,3,0,7.333333333333333
08:59:30,3,0,7.333333333333333
09:00:00,3,0,7.333333333333333
09:00:30,3,0,7.666666666666667
09:01:00,3,0,7.666666666666667
09:01:30,3,0,7.666666666666667
09:02:00,3,0,7.666666666666667
09:02:30,3,0,7.666666666666667
09:03:00,3,0,7.666666666666667
09:03:30,3,0,7.666666666666667
09:04:00,3,0,7.666666666666667
09:04:30,3,0,7.666666666666667
09:05:00,3,0,7.666666666666667
09:05:30,3,0,7.666666666666667
09:06:00,3,0,7.666666666666667
09:06:30,3,0,8.0
09:07:00,3,0,8.0
09:07:30,3,0,8.0
09:08:00,3,0,8.0
09:08:30,3,0,8.0
09:09:00,3,0,8.0
09:09:30,3,0,8.0
09:10:00,3,0,8.0
09:10:30,3,0,8.0
09:11:00,3,0,8.0
09:11:30,3,0,8.333333333333334
09:12:00,3,0,8.333333333333334
09:12:30,5,0,7.666666666666667
09:13:00,4,0,7.666666666666667
09:13:30,4,0,7.666666666666667
09:14:00,3,0,7.666666666666667
09:14:30,4,0,7.666666666666667
09:15:00,4,0,7.666666666666667
09:15:30,4,0,7.666666666666667
09:16:00,4,0,7.666666666666667
09:16:30,3,0,7.666666666666667
09:17:00,3,0,7.666666666666667
09:17:30,3,0,7.666666666666667
09:18:00,3,0,7.666666666666667
09:18:30,3,0,7.666666666666667
09:19:00,3,0,7.666666666666667
09:19:30,3,0,8.0
09:20:00,3,0,8.0
09:20:30,3,0,8.0
09:21:00,3,0,8.0
09:21:30,3,0,8.0
09:22:00,3,0,8.0
09:22:30,3,0,8.0
09:23:00,3,0,8.0
09:23:30,3,0,8.0
09:24:00,3,0,8.0
09:24:30,3,0,8.333333333333334
09:25:00,3,0,8.333333333333334
09:25:30,3,0,8.333333333333334
09:26:00,3,0,8.333333333333334
09:26:30,3,0,8.333333333333334
09:27:00,3,0,8.333333333333334
09:27:30,3,0,8.333333333333334
09:28:00,3,0,8.333333333333334
09:28:30,3,0,8.333333333333334
09:29:00,3,0,8.333333333333334
09:29:30,3,0,8.333333333333334
09:30:00,3,0,8.333333333333334
09:30:30,3,0,8.666666666666666
09:31:00,3,0,8.666666666666666
09:31:30,4,0,8.333333333333334
09:32:00,4,0,8.0
09:32:30,4,0,8.0
09:33:00,5,0,7.666666666666667
09:33:30,4,0,7.666666666666667
09:34:00,4,0,7.666666666666667
09:34:30,3,0,7.666666666666667
09:35:00,3,0,7.666666666666667
09:35:30,3,0,7.666666666666667
09:36:00,3,0,7.666666666666667
09:36:30,3,0,8.0
09:37:00,3,0,8.0
09:37:30,3,0,8.0
09:38:00,3,0,8.0
09:38:30,3,0,8.0
09:39:00,3,0,8.0
09:39:30,3,0,8.0
09:40:00,3,0,8.0
09:40:30,3,0,8.0
09:41:00,3,0,8.0
09:41:30,3,0,8.333333333333334
09:42:00,3,0,8.333333333333334
09:42:30,3,0,8.333333333333334
09:43:00,3,0,8.333333333333334
09:43:30,3,0,8.333333333333334
09:44:00,3,0,8.333333333333334
09:44:30,3,0,8.333333333333334
09:45:00,3,0,8.333333333333334
09:45:30,3,0,8.666666666666666
09:46:00,3,0,8.666666666666666
09:46:30,3,0,8.666666666666666
09:47:00,3,0,8.666666666666666
09:47:30,3,0,8.666666666666666
09:48:00,3,0,8.666666666666666
09:48:30,3,0,8.666666666666666
09:49:00,3,0,8.666666666666666
09:49:30,3,0,9.0
09:50:00,3,0,9.0
09:50:30,5,0,8.333333333333334
09:51:00,5,1,8.333333333333334
09:51:30,5,1,8.333333333333334
09:52:00,4,0,8.0
09:52:30,4,0,8.0
09:53:00,4,0,8.0
09:53:30,4,0,8.0
09:54:00,3,0,8.0
09:54:30,3,0,8.333333333333334
09:55:00,3,0,8.333333333333334
09:55:30,3,0,8.333333333333334
09:56:00,3,0,8.333333333333334
09:56:30,3,0,8.333333333333334
09:57:00,3,0,8.333333333333334
09:57:30,3,0,8.333333333333334
09:58:00,3,0,8.333333333333334
09:58:30,3,0,8.666666666666666
09:59:00,3,0,8.666666666666666
09:59:30,3,0,8.666666666666666
10:00:00,3,0,8.666666666666666
10:00:30,3,0,8.666666666666666
10:01:00,3,0,8.666666666666666
10:01:30,3,0,9.0
10:02:00,3,0,9.0
10:02:30,3,0,9.0
10:03:00,3,0,9.0
10:03:30,3,0,9.0
10:04:00,3,0,9.0
10:04:30,3,0,9.0
10:05:00,3,0,9.0
10:05:30,3,0,9.0
10:06:00,3,0,9.0
10:06:30,3,0,9.333333333333334
10:07:00,3,0,9.333333333333334
10:07:30,3,0,9.333333333333334
10:08:00,3,0,9.333333333333334
10:08:30,3,0,9.333333333333334
10:09:00,3,0,9.333333333333334
10:09:30,4,0,9.0
10:10:00,5,1,8.666666666666666
10:10:30,5,0,8.333333333333334
10:11:00,4,0,8.333333333333334
10:11:30,4,0,8.666666666666666
10:12:00,4,0,8.666666666666666
10:12:30,3,0,8.666666666666666
10:13:00,3,0,8.666666666666666
10:13:30,3,0,8.666666666666666
10:14:00,3,0,8.666666666666666
10:14:30,3,0,8.666666666666666
10:15:00,3,0,8.666666666666666
10:15:30,3,0,9.0
10:16:00,3,0,9.0
10:16:30,3,0,9.0
10:17:00,3,0,9.0
10:17:30,3,0,9.0
10:18:00,3,0,9.0
10:18:30,3,0,9.0
10:19:00,3,0,9.0
10:19:30,3,0,9.0
10:20:00,3,0,9.0
10:20:30,3,0,9.0
10:21:00,3,0,9.0
10:21:30,3,0,9.333333333333334
10:22:00,3,0,9.333333333333334
10:22:30,3,0,9.333333333333334
10:23:00,3,0,9.333333333333334
10:23:30,3,0,9.333333333333334
10:24:00,3,0,9.333333333333334
10:24:30,3,0,9.333333333333334
10:25:00,3,0,9.333333333333334
10:25:30,3,0,9.333333333333334
10:26:00,3,0,9.333333333333334
10:26:30,3,0,9.666666666666666
10:27:00,3,0,9.666666666666666
10:27:30,3,0,9.666666666666666
10:28:00,3,0,9.666666666666666
10:28:30,4,0,9.333333333333334
10:29:00,4,0,9.333333333333334
10:29:30,4,1,9.333333333333334
10:30:00,5,1,9.0
10:30:30,4,0,9.0
10:31:00,4,0,9.0
10:31:30,4,0,9.0
10:32:00,4,0,9.0
10:32:30,4,0,9.0
10:33:00,3,0,9.0
10:33:30,3,0,9.0
10:34:00,3,0,9.0
10:34:30,3,0,9.0
10:35:00,3,0,9.0
10:35:30,3,0,9.0
10:36:00,3,0,9.0
10:36:30,3,0,9.333333333333334
10:37:00,3,0,9.333333333333334
10:37:30,3,0,9.333333333333334
10:38:00,3,0,9.333333333333334
10:38:30,3,0,9.333333333333334
10:39:00,3,0,9.333333333333334
10:39:30,3,0,9.333333333333334
10:40:00,3,0,9.333333333333334
10:40:30,3,0,9.333333333333334
10:41:00,3,0,9.333333333333334
10:41:30,3,0,9.333333333333334
10:42:00,3,0,9.333333333333334
10:42:30,3,0,9.333333333333334
10:43:00,3,0,9.333333333333334
10:43:30,3,0,9.666666666666666
10:44:00,3,0,9.666666666666666
10:44:30,3,0,9.666666666666666
10:45:00,3,0,9.666666666666666
10:45:30,3,0,9.666666666666666
10:46:00,3,0,9.666666666666666
10:46:30,3,0,9.666666666666666
10:47:00,3,0,9.666666666666666
10:47:30,4,0,9.666666666666666
10:48:00,5,1,9.333333333333334
10:48:30,4,0,9.333333333333334
10:49:00,4,0,9.0
10:49:30,4,0,9.0
10:50:00,4,0,9.0
10:50:30,3,0,9.0
10:51:00,3,0,9.0
10:51:30,3,0,9.0
10:52:00,3,0,9.0
10:52:30,3,0,9.0
10:53:00,3,0,9.0
10:53:30,3,0,9.333333333333334
10:54:00,3,0,9.333333333333334
10:54:30,3,0,9.333333333333334
10:55:00,3,0,9.333333333333334
10:55:30,3,0,9.333333333333334
10:56:00,3,0,9.333333333333334
10:56:30,3,0,9.333333333333334
10:57:00,3,0,9.333333333333334
10:57:30,3,0,9.666666666666666
10:58:00,3,0,9.666666666666666
10:58:30,3,0,9.666666666666666
10:59:00,3,0,9.666666666666666
10:59:30,3,0,9.666666666666666
11:00:00,3,0,9.666666666666666
11:00:30,3,0,9.666666666666666
11:01:00,3,0,9.666666666666666
11:01:30,3,0,9.666666666666666
11:02:00,3,0,9.666666666666666
11:02:30,3,0,9.666666666666666
11:03:00,3,0,9.666666666666666
11:03:30,3,0,10.0
11:04:00,3,0,10.0
11:04:30,3,0,10.0
11:05:00,3,0,10.0
11:05:30,3,0,10.0
11:06:00,3,0,10.0
11:06:30,5,0,9.333333333333334
11:07:00,4,0,9.333333333333334
11:07:30,5,0,9.0
11:08:00,4,0,9.0
11:08:30,4,0,9.0
11:09:00,4,0,9.0
11:09:30,3,0,9.333333333333334
11:10:00,3,0,9.333333333333334
11:10:30,3,0,9.333333333333334
11:11:00,3,0,9.333333333333334
11:11:30,3,0,9.333333333333334
11:12:00,3,0,9.333333333333334
11:12:30,3,0,9.666666666666666
11:13:00,3,0,9.666666666666666
11:13:30,3,0,9.666666666666666
11:14:00,3,0,9.666666666666666
11:14:30,3,0,9.666666666666666
11:15:00,3,0,9.666666666666666
11:15:30,3,0,9.666666666666666
11:16:00,3,0,9.666666666666666
11:16:30,3,0,9.666666666666666
11:17:00,3,0,9.666666666666666
11:17:30,3,0,10.0
11:18:00,3,0,10.0
11:18:30,3,0,10.0
11:19:00,3,0,10.0
11:19:30,3,0,10.0
11:20:00,3,0,10.0
11:20:30,3,0,10.333333333333334
11:21:00,3,0,10.333333333333334
11:21:30,3,0,10.333333333333334
11:22:00,3,0,10.333333333333334
11:22:30,3,0,10.333333333333334
11:23:00,3,0,10.333333333333334
11:23:30,3,0,10.333333333333334
11:24:00,3,0,10.333333333333334
11:24:30,3,0,10.333333333333334
11:25:00,3,0,10.333333333333334
11:25:30,4,0,10.333333333333334
11:26:00,4,1,10.333333333333334
11:26:30,6,1,9.666666666666666
11:27:00,5,1,9.666666666666666
11:27:30,4,0,9.666666666666666
11:28:00,3,0,9.666666666666666
11:28:30,3,0,9.666666666666666
11:29:00,3,0,9.666666666666666
11:29:30,3,0,9.666666666666666
11:30:00,3,0,9.666666666666666
11:30:30,3,0,9.666666666666666
11:31:00,3,0,9.666666666666666
11:31:30,3,0,10.0
11:32:00,3,0,10.0
11:32:30,3,0,10.0
11:33:00,3,0,10.0
11:33:30,3,0,10.0
11:34:00,3,0,10.0
11:34:30,3,0,10.0
11:35:00,3,0,10.0
11:35:30,3,0,10.0
11:36:00,3,0,10.0
11:36:30,3,0,10.0
11:37:00,3,0,10.0
11:37:30,3,0,10.0
11:38:00,3,0,10.0
11:38:30,3,0,10.333333333333334
11:39:00,3,0,10.333333333333334
11:39:30,3,0,10.333333333333334
11:40:00,3,0,10.333333333333334
11:40:30,3,0,10.333333333333334
11:41:00,3,0,10.333333333333334
11:41:30,3,0,10.333333333333334
11:42:00,3,0,10.333333333333334
11:42:30,3,0,10.333333333333334
11:43:00,3,0,10.333333333333334
11:43:30,3,0,10.666666666666666
11:44:00,3,0,10.666666666666666
11:44:30,3,0,10.666666666666666
11:45:00,5,0,10.0
11:45:30,4,0,10.0
11:46:00,5,0,9.666666666666666
11:46:30,5,0,9.666666666666666
11:47:00,4,0,9.666666666666666
11:47:30,4,0,9.666666666666666
11:48:00,4,0,9.666666666666666
11:48:30,4,0,9.666666666666666
11:49:00,4,0,9.666666666666666
11:49:30,3,0,10.0
11:50:00,3,0,10.0
11:50:30,3,0,10.0
11:51:00,3,0,10.0
11:51:30,3,0,10.0
11:52:00,3,0,10.0
11:52:30,3,0,10.0
11:53:00,3,0,10.0
11:53:30,3,0,10.333333333333334
11:54:00,3,0,10.333333333333334
11:54:30,3,0,10.333333333333334
11:55:00,3,0,10.333333333333334
11:55:30,3,0,10.333333333333334
11:56:00,3,0,10.333333333333334
11:56:30,3,0,10.666666666666666
11:57:00,3,0,10.666666666666666
11:57:30,3,0,10.666666666666666
11:58:00,3,0,10.666666666666666
11:58:30,3,0,10.666666666666666
11:59:00,3,0,10.666666666666666
11:59:30,3,0,10.666666666666666
12:00:00,3,0,10.666666666666666
12:00:30,3,0,10.666666666666666
12:01:00,3,0,10.666666666666666
12:01:30,3,0,10.666666666666666
12:02:00,3,0,10.666666666666666
12:02:30,3,0,11.0
12:03:00,3,0,11.0
12:03:30,3,0,11.0
12:04:00,5,0,10.333333333333334
12:04:30,5,1,10.333333333333334
12:05:00,5,0,10.0
12:05:30,5,1,10.0
12:06:00,4,0,10.0
12:06:30,3,0,10.0
12:07:00,3,0,10.0
12:07:30,3,0,10.0
12:08:00,3,0,10.0
12:08:30,3,0,10.333333333333334
12:09:00,3,0,10.333333333333334
12:09:30,3,0,10.333333333333334
12:10:00,3,0,10.333333333333334
12:10:30,3,0,10.333333333333334
12:11:00,3,0,10.333333333333334
12:11:30,3,0,10.333333333333334
12:12:00,3,0,10.333333333333334
12:12:30,3,0,10.666666666666666
12:13:00,3,0,10.666666666666666
12:13:30,3,0,10.666666666666666
12:14:00,3,0,10.666666666666666
12:14:30,3,0,10.666666666666666
12:15:00,3,0,10.666666666666666
12:15:30,3,0,10.666666666666666
12:16:00,3,0,10.666666666666666
12:16:30,3,0,10.666666666666666
12:17:00,3,0,10.666666666666666
12:17:30,3,0,11.0
12:18:00,3,0,11.0
12:18:30,3,0,11.0
12:19:00,3,0,11.0
12:19:30,3,0,11.0
12:20:00,3,0,11.0
12:20:30,3,0,11.0
12:21:00,3,0,11.0
12:21:30,3,0,11.0
12:22:00,3,0,11.0
12:22:30,5,0,10.666666666666666
12:23:00,4,0,10.666666666666666
12:23:30,5,0,10.333333333333334
12:24:00,4,0,10.333333333333334
12:24:30,4,0,10.333333333333334
12:25:00,4,0,10.333333333333334
12:25:30,3,0,10.666666666666666
12:26:00,3,0,10.666666666666666
12:26:30,3,0,10.666666666666666
12:27:00,3,0,10.666666666666666
12:27:30,3,0,10.666666666666666
12:28:00,3,0,10.666666666666666
12:28:30,3,0,10.666666666666666
12:29:00,3,0,10.666666666666666
12:29:30,3,0,10.666666666666666
12:30:00,3,0,10.666666666666666
12:30:30,3,0,11.0
12:31:00,3,0,11.0
12:31:30,3,0,11.0
12:32:00,3,0,11.0
12:32:30,3,0,11.0
12:33:00,3,0,11.0
12:33:30,3,0,11.333333333333334
12:34:00,3,0,11.333333333333334
12:34:30,3,0,11.333333333333334
12:35:00,3,0,11.333333333333334
12:35:30,3,0,11.333333333333334
12:36:00,3,0,11.333333333333334
12:36:30,3,0,11.333333333333334
12:37:00,3,0,11.333333333333334
12:37:30,3,0,11.333333333333334
12:38:00,3,0,11.333333333333334
12:38:30,3,0,11.666666666666666
12:39:00,3,0,11.666666666666666
12:39:30,3,0,11.666666666666666
12:40:00,3,0,11.666666666666666
12:40:30,3,0,11.666666666666666
12:41:00,3,0,11.666666666666666
12:41:30,5,0,11.0
12:42:00,4,0,11.0
12:42:30,4,0,11.0
12:43:00,5,0,10.666666666666666
12:43:30,5,1,10.666666666666666
12:44:00,4,0,10.666666666666666
12:44:30,3,0,11.0
12:45:00,3,0,11.0
12:45:30,3,0,11.0
12:46:00,3,0,11.0
12:46:30,3,0,11.0
12:47:00,3,0,11.0
12:47:30,3,0,11.0
12:48:00,3,0,11.0
12:48:30,3,0,11.0
12:49:00,3,0,11.0
12:49:30,3,0,11.0
12:50:00,3,0,11.0
12:50:30,3,0,11.333333333333334
12:51:00,3,0,11.333333333333334
12:51:30,3,0,11.333333333333334
12:52:00,3,0,11.333333333333334
12:52:30,3,0,11.333333333333334
12:53:00,3,0,11.333333333333334
12:53:30,3,0,11.333333333333334
12:54:00,3,0,11.333333333333334
12:54:30,3,0,11.666666666666666
12:55:00,3,0,11.666666666666666
12:55:30,3,0,11.666666666666666
12:56:00,3,0,11.666666666666666
12:56:30,3,0,11.666666666666666
12:57:00,3,0,11.666666666666666
12:57:30,3,0,11.666666666666666
12:58:00,3,0,11.666666666666666
12:58:30,3,0,11.666666666666666
12:59:00,3,0,11.666666666666666
12:59:30,3,0,11.666666666666666
13:00:00,3,0,11.666666666666666
13:00:30,5,0,11.333333333333334
13:01:00,4,0,11.333333333333334
13:01:30,4,0,11.333333333333334
13:02:00,4,0,11.333333333333334
13:02:30,3,0,11.333333333333334
13:03:00,4,0,11.0
13:03:30,4,0,11.0
13:04:00,4,0,11.0
13:04:30,3,0,11.0
13:05:00,3,0,11.0
13:05:30,3,0,11.333333333333334
13:06:00,3,0,11.333333333333334
13:06:30,3,0,11.333333333333334
13:07:00,3,0,11.333333333333334
13:07:30,3,0,11.333333333333334
13:08:00,3,0,11.333333333333334
13:08:30,3,0,11.333333333333334
13:09:00,3,0,11.333333333333334
13:09:30,3,0,11.333333333333334
13:10:00,3,0,11.333333333333334
13:10:30,3,0,11.333333333333334
13:11:00,3,0,11.333333333333334
13:11:30,3,0,11.666666666666666
13:12:00,3,0,11.666666666666666
13:12:30,3,0,11.666666666666666
13:13:00,3,0,11.666666666666666
13:13:30,3,0,11.666666666666666
13:14:00,3,0,11.666666666666666
13:14:30,3,0,11.666666666666666
13:15:00,3,0,11.666666666666666
13:15:30,3,0,11.666666666666666
13:16:00,3,0,11.666666666666666
13:16:30,3,0,12.0
13:17:00,3,0,12.0
13:17:30,3,0,12.0
13:18:00,3,0,12.0
13:18:30,3,0,12.0
13:19:00,3,0,12.0
13:19:30,3,0,12.0
13:20:00,4,0,11.666666666666666
13:20:30,3,0,11.666666666666666
13:21:00,4,1,11.333333333333334
13:21:30,5,0,11.333333333333334
13:22:00,5,0,11.333333333333334
13:22:30,5,1,11.333333333333334
13:23:00,4,0,11.333333333333334
13:23:30,4,0,11.333333333333334
13:24:00,3,0,11.333333333333334
13:24:30,3,0,11.333333333333334
13:25:00,3,0,11.333333333333334
13:25:30,3,0,11.333333333333334
13:26:00,3,0,11.333333333333334
13:26:30,3,0,11.333333333333334
13:27:00,3,0,11.333333333333334
13:27:30,3,0,11.666666666666666
13:28:00,3,0,11.666666666666666
13:28:30,3,0,11.666666666666666
13:29:00,3,0,11.666666666666666
13:29:30,3,0,11.666666666666666
13:30:00,3,0,11.666666666666666
13:30:30,3,0,11.666666666666666
13:31:00,3,0,11.666666666666666
13:31:30,3,0,12.0
13:32:00,3,0,12.0
13:32:30,3,0,12.0
13:33:00,3,0,12.0
13:33:30,3,0,12.0
13:34:00,3,0,12.0
13:34:30,3,0,12.0
13:35:00,3,0,12.0
13:35:30,3,0,12.0
13:36:00,3,0,12.0
13:36:30,3,0,12.333333333333334
13:37:00,3,0,12.333333333333334
13:37:30,3,0,12.333333333333334
13:38:00,3,0,12.333333333333334
13:38:30,5,0,11.666666666666666
13:39:00,4,0,11.666666666666666
13:39:30,4,0,11.666666666666666
13:40:00,4,0,11.333333333333334
13:40:30,4,0,11.333333333333334
13:41:00,4,0,11.333333333333334
13:41:30,4,0,11.666666666666666
13:42:00,4,0,11.666666666666666
13:42:30,4,0,11.666666666666666
13:43:00,3,0,11.666666666666666
13:43:30,3,0,11.666666666666666
13:44:00,3,0,11.666666666666666
13:44:30,3,0,11.666666666666666
13:45:00,3,0,11.666666666666666
13:45:30,3,0,11.666666666666666
13:46:00,3,0,11.666666666666666
13:46:30,3,0,12.0
13:47:00,3,0,12.0
13:47:30,3,0,12.0
13:48:00,3,0,12.0
